regs;inst;popS;gen;mutInst;mutRegs;cross;count;good_fitness;function_dir;final_function;final_fitness;stagnation;start_diversity;end_diversity;found_generation;seed_dir;parameter_combination
10;10;2500;2000;0.05;0.2;0.05;9;[True, True, True, True, True, True, True, True, True];['I.11.19', 'I.11.19', 'I.11.19', 'I.11.19', 'I.11.19', 'I.11.19', 'I.11.19', 'I.11.19', 'I.11.19'];['x_0*(x_3 - 2.33486982377251e-16) + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5 - 9.339479295090039e-16', 'x_0*x_3 + x_1*x_4 + x_2*x_5 + 1.056412609423739e-15', 'x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5/x_3**2', 'x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5'];[5.553580772755923e-30, 4.985600920996796e-30, 6.815758221109542e-30, 7.415292509077511e-30, 8.929905447101855e-30, 6.815758221109542e-30, 5.2064819744586776e-30, 0.0, 5.585135208964764e-30];[97.75, 98.15, 98.75, 97.65, 97.6, 98.8, 98.2, 98.9, 97.05];[71.96, 72.36, 72.32, 72.92, 71.0, 73.36, 74.0, 71.92, 72.32];[28.48, 35.28, 30.32, 34.28, 45.32, 28.0, 39.76, 28.0, 39.4];[1451, 515, 137, 452, 890, 211, 317, 200, 956];['seed_57', 'seed_42', 'seed_45', 'seed_73', 'seed_38', 'seed_44', 'seed_32', 'seed_28', 'seed_69'];10_10_2500_2000_0.05_0.2_0.05
10;10;2500;2000;0.05;0.3;0.2;7;[True, True, True, True, True, True, True];['I.8.14', 'I.8.14', 'I.11.19', 'I.11.19', 'I.11.19', 'I.11.19', 'I.11.19'];['sqrt((x_0 - x_1)**2.0 + (x_2 - x_3)**2)', 'sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5', '(x_0 - x_1 + x_3*(x_1*(x_3 + x_4) + x_2*x_5))/x_3', 'x_0*x_3 + x_1*x_4 + x_2*x_5', '1.0*x_0*x_3 + 1.0*x_1*x_4 + 1.0*x_2*x_5'];[0.0, 0.0, 4.6069476864907095e-30, 7.099748146989106e-30, 6.910421529736063e-30, 8.298816722925045e-30, 7.762391307374756e-30];[97.95, 97.9, 98.35, 98.8, 98.5, 97.2, 97.95];[75.84, 76.16, 71.32, 72.32, 74.0, 72.32, 72.12];[23.52, 28.6, 36.72, 28.04, 30.28, 32.72, 51.12];[1123, 1728, 435, 131, 315, 1449, 1423];['seed_30', 'seed_54', 'seed_65', 'seed_45', 'seed_32', 'seed_69', 'seed_52'];10_10_2500_2000_0.05_0.3_0.2
10;10;2500;2000;0.07;0.3;0.05;5;[True, True, True, True, True];['I.11.19', 'I.11.19', 'I.11.19', 'I.11.19', 'I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5 - 2.33486982377251e-16', 'x_0*x_3 + x_1*x_4 + x_5*(x_2 - 2.33486982377251e-16)', '1.0*x_0*x_3 + 1.0*x_1*x_4 + 1.0*x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5'];[1.2022240195568221e-29, 6.373996114185775e-30, 4.733165431326072e-30, 9.024568755728376e-30, 0.0];[98.5, 98.75, 98.65, 98.35, 99.15];[71.56, 72.92, 73.36, 71.64, 71.48];[40.68, 56.72, 38.96, 43.96, 39.24];[760, 118, 977, 1961, 123];['seed_47', 'seed_73', 'seed_44', 'seed_56', 'seed_63'];10_10_2500_2000_0.07_0.3_0.05
10;10;2500;2000;0.07;0.5;0.7;5;[True, True, True, True, True];['I.8.14', 'I.8.14', 'I.8.14', 'I.8.14', 'I.11.19'];['sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'x_0*x_3 + x_1*x_4 + x_2*x_5'];[0.0, 0.0, 0.0, 0.0, 7.005084838362585e-30];[98.1, 98.65, 98.1, 98.75, 98.5];[75.08, 74.68, 76.0, 75.96, 71.96];[39.44, 39.0, 38.8, 38.76, 43.84];[1670, 1232, 1013, 829, 480];['seed_75', 'seed_65', 'seed_37', 'seed_51', 'seed_75'];10_10_2500_2000_0.07_0.5_0.7
10;10;2500;2000;0.07;0.7;0.5;4;[True, True, True, True];['I.8.14', 'I.8.14', 'I.8.14', 'I.8.14'];['sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)'];[0.0, 0.0, 0.0, 0.0];[98.7, 98.35, 99.2, 98.65];[75.12, 75.56, 76.84, 74.16];[29.24, 35.72, 44.32, 40.48];[1532, 1182, 756, 659];['seed_70', 'seed_74', 'seed_26', 'seed_49'];10_10_2500_2000_0.07_0.7_0.5
20;20;50;100000;0.05;0.1;0.2;1;[True];['I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5'];[0.0];[99.961];[100.0];[84.0];[8185];['seed_54'];20_20_50_100000_0.05_0.1_0.2
20;20;50;100000;0.07;0.3;0.15;2;[True, True];['I.8.14', 'I.8.14'];['sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'sqrt((-x_0 + x_1)**2.0 + (x_2 - x_3)**2)'];[0.0, 0.0];[99.957, 99.927];[100.0, 100.0];[42.0, 80.0];[28912, 25569];['seed_74', 'seed_30'];20_20_50_100000_0.07_0.3_0.15
20;20;100;50000;0.05;0.1;0.7;3;[True, True, True];['I.11.19', 'I.11.19', 'I.11.19'];['(x_0 + x_3*(x_2*x_5 + x_4*(x_1 + x_3)) - x_4)/x_3', 'x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5'];[7.320629200450989e-30, 5.1433731020409966e-30, 5.1433731020409966e-30];[99.75, 99.786, 99.846];[99.0, 98.0, 97.0];[53.0, 48.0, 33.0];[36627, 35436, 25907];['seed_55', 'seed_36', 'seed_33'];20_20_100_50000_0.05_0.1_0.7
20;20;150;33333;0.07;0.1;0.2;1;[True];['I.8.14'];['sqrt((-x_0 + x_1)**2.0 + (x_2 - x_3)**2)'];[0.0];[99.7719977199772];[96.67];[49.33];[28382];['seed_32'];20_20_150_33333_0.07_0.1_0.2
20;20;150;33333;0.07;0.3;0.2;1;[True];['I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5'];[5.3958085917117206e-30];[99.8979989799898];[94.67];[64.0];[1440];['seed_49'];20_20_150_33333_0.07_0.3_0.2
20;20;150;33333;0.09;0.7;0.3;2;[True, True];['I.11.19', 'I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + 1.0*x_2*x_5'];[8.67746995743113e-30, 5.1433731020409966e-30];[99.8319983199832, 99.9009990099901];[96.67, 97.33];[48.0, 35.33];[15826, 8031];['seed_44', 'seed_35'];20_20_150_33333_0.09_0.7_0.3
20;20;200;25000;0.05;0.1;0.05;3;[True, True, True];['I.11.19', 'I.11.19', 'I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5', '(x_0 + x_3*(x_2*x_5 - (2.33486982377251e-16*x_1 - x_4)*(x_1 - x_3)) + x_4)/x_3', 'x_0*x_3 + x_1*x_4 + x_2*x_5'];[7.699282434957075e-30, 8.04638123325432e-30, 0.0];[99.544, 99.704, 99.812];[97.0, 95.0, 95.5];[55.0, 60.0, 34.0];[15453, 20136, 643];['seed_40', 'seed_39', 'seed_62'];20_20_200_25000_0.05_0.1_0.05
20;20;200;25000;0.07;0.2;0.1;3;[True, True, True];['I.11.19', 'I.11.19', 'I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5'];[4.133631143358102e-30, 7.699282434957075e-30, 6.531768295229977e-30];[99.796, 99.608, 99.792];[96.5, 95.0, 95.5];[47.0, 65.0, 68.5];[1988, 17833, 3557];['seed_57', 'seed_75', 'seed_29'];20_20_200_25000_0.07_0.2_0.1
20;20;200;25000;0.07;0.7;0.5;1;[True];['I.8.14'];['sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)'];[0.0];[99.76];[96.5];[45.5];[17578];['seed_38'];20_20_200_25000_0.07_0.7_0.5
20;20;200;25000;0.09;0.2;0.15;3;[True, True, True];['I.11.19', 'I.11.19', 'I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5'];[0.0, 0.0, 5.5220263365470826e-30];[99.916, 99.808, 99.852];[98.0, 96.0, 94.0];[79.5, 53.0, 74.5];[763, 15799, 2283];['seed_42', 'seed_36', 'seed_59'];20_20_200_25000_0.09_0.2_0.15
20;20;250;20000;0.07;0.3;0.3;4;[True, True, True, True];['I.8.14', 'I.11.19', 'I.11.19', 'I.11.19'];['sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5', '1.0*x_0*x_3 + 1.0*x_1*x_4 + 1.0*x_2*x_5'];[0.0, 5.774461826217807e-30, 1.0128974023037793e-29, 9.2770042453991e-30];[99.875, 99.78, 99.72, 99.71];[96.0, 95.6, 94.8, 96.8];[50.4, 58.4, 52.8, 52.0];[1091, 6185, 10726, 13985];['seed_28', 'seed_47', 'seed_62', 'seed_64'];20_20_250_20000_0.07_0.3_0.3
20;20;250;20000;0.07;0.3;0.7;2;[True, True];['I.8.14', 'I.11.19'];['sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'x_0*x_3 + x_1*x_4 + x_2*x_5'];[0.0, 5.1433731020409966e-30];[99.63, 99.825];[94.8, 96.4];[46.4, 39.6];[17172, 909];['seed_51', 'seed_30'];20_20_250_20000_0.07_0.3_0.7
20;20;1250;4000;0.05;0.1;0.2;4;[True, True, True, True];['I.11.19', 'I.11.19', 'I.11.19', 'I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5', '-1.0**x_3*x_4*(x_0 - x_1) + x_0*(x_3 + x_4) + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_5/x_2', 'x_0*x_3 + x_1*x_4 + x_2*x_5'];[8.235707850507364e-30, 1.1738250269688656e-29, 8.740578829848812e-30, 1.1233379290347208e-29];[98.475, 98.475, 98.025, 99.025];[84.72, 87.12, 85.76, 86.4];[42.8, 38.56, 56.4, 39.36];[2074, 2648, 3688, 3592];['seed_36', 'seed_31', 'seed_49', 'seed_59'];20_20_1250_4000_0.05_0.1_0.2
20;20;1250;4000;0.05;0.1;0.3;1;[True];['I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5'];[5.5220263365470826e-30];[99.025];[85.84];[31.12];[1323];['seed_70'];20_20_1250_4000_0.05_0.1_0.3
20;20;1250;4000;0.05;0.5;0.2;2;[True, True];['I.11.19', 'I.11.19'];['1.0*x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5'];[1.0223637331664316e-29, 5.9006795710531686e-30];[98.15, 99.0];[85.2, 84.32];[41.28, 43.28];[3544, 790];['seed_38', 'seed_53'];20_20_1250_4000_0.05_0.5_0.2
20;20;1250;4000;0.09;0.5;0.05;1;[True];['I.11.19'];['1.0*x_0*x_3 + 1.0*x_1*x_4 + 1.0*x_2*x_5'];[9.908092969575909e-30];[99.125];[84.72];[41.12];[3932];['seed_27'];20_20_1250_4000_0.09_0.5_0.05
20;20;2500;2000;0.05;0.3;0.1;5;[True, True, True, True, True];['I.11.19', 'I.11.19', 'I.11.19', 'I.11.19', 'I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5', '(x_1 + x_3 + x_4*(x_2*x_5 + x_3*(x_0 - x_4)))/x_4', 'x_0*x_3 + x_1*x_4 + x_2*x_5', '(x_0*(x_1*(x_0 + x_4) + x_2*x_5) - 1.0*x_1 + 1.0*x_3)/x_0'];[0.0, 5.5220263365470826e-30, 8.898351010893014e-30, 0.0, 7.888609052210118e-30];[98.55, 98.05, 98.2, 97.75, 97.5];[80.12, 79.96, 81.76, 81.0, 80.84];[49.44, 43.88, 44.0, 46.36, 43.0];[685, 652, 1403, 406, 1829];['seed_40', 'seed_38', 'seed_30', 'seed_62', 'seed_48'];20_20_2500_2000_0.05_0.3_0.1
30;30;50;100000;0.05;0.3;0.1;1;[True];['I.11.19'];['(x_0 + x_3*(x_2*x_5 + x_4*(x_1 + x_3)) - x_4)/x_3'];[5.1118186658321575e-30];[99.935];[100.0];[88.0];[6773];['seed_35'];30_30_50_100000_0.05_0.3_0.1
30;30;50;100000;0.05;0.3;0.7;3;[True, True, True];['I.11.19', 'I.11.19', 'I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5'];[5.5220263365470826e-30, 0.0, 0.0];[99.944, 99.937, 99.906];[96.0, 100.0, 98.0];[38.0, 92.0, 50.0];[96116, 18697, 69401];['seed_45', 'seed_66', 'seed_58'];30_30_50_100000_0.05_0.3_0.7
30;30;50;100000;0.05;0.4;0.5;1;[True];['I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5'];[6.815758221109542e-30];[99.955];[98.0];[100.0];[7308];['seed_46'];30_30_50_100000_0.05_0.4_0.5
30;30;50;100000;0.05;0.4;0.7;3;[True, True, True];['I.11.19', 'I.11.19', 'I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_1*x_4 + x_2*x_5 + x_3/x_0', '1.0*x_0*x_3 + 1.0*x_1*x_4 + 1.0*x_2*x_5'];[8.393480031551566e-30, 1.9248206087392688e-30, 5.742907390008966e-30];[99.876, 99.945, 99.908];[100.0, 100.0, 98.0];[88.0, 60.0, 74.0];[96773, 60376, 14884];['seed_57', 'seed_66', 'seed_44'];30_30_50_100000_0.05_0.4_0.7
30;30;50;100000;0.07;0.7;0.7;3;[True, True, True];['I.11.19', 'I.11.19', 'I.11.19'];['x_0*x_3 + x_1*x_4 + x_2**1.0*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_2*x_5 + x_4*(x_1 + x_3) + (x_0 - x_4)*(x_3 - 2.33486982377251e-16)'];[5.1433731020409966e-30, 0.0, 6.563322731438818e-30];[99.949, 99.947, 99.923];[100.0, 100.0, 100.0];[80.0, 62.0, 74.0];[9733, 58703, 27512];['seed_27', 'seed_31', 'seed_64'];30_30_50_100000_0.07_0.7_0.7
30;30;50;100000;0.09;0.4;0.15;2;[True, True];['I.11.19', 'I.11.19'];['((x_3 * x_0) - ((ln(tanh(((1.20206 / 0.0) ** 4.0))) - (x_5 * (x_1 + x_2))) + ((x_5 - (x_4 * tanh(((1.20206 / 0.0) ** 4.0)))) * (x_1 * 1.0))))', 'x_0*x_3 + x_1*x_4 + x_2*x_5'];[9.718766352322868e-30, 0.0];[99.927, 99.91];[98.0, 98.0];[82.0, 86.0];[16606, 47740];['seed_47', 'seed_29'];30_30_50_100000_0.09_0.4_0.15
30;30;200;25000;0.09;0.4;0.7;1;[True];['I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5'];[8.109490105672002e-30];[99.752];[97.5];[65.0];[24943];['seed_43'];30_30_200_25000_0.09_0.4_0.7
30;30;250;20000;0.05;0.4;0.05;1;[True];['I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5'];[0.0];[99.505];[94.8];[30.4];[14019];['seed_68'];30_30_250_20000_0.05_0.4_0.05
30;30;250;20000;0.05;0.5;0.5;1;[True];['I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5'];[5.1433731020409966e-30];[99.73];[97.2];[28.4];[5496];['seed_52'];30_30_250_20000_0.05_0.5_0.5
30;30;1250;4000;0.05;0.4;0.1;2;[True, True];['I.11.19', 'I.11.19'];['x_0*x_3 + x_1*x_4 + 1.0*x_2*x_5', 'x_0*x_3 + x_1*x_4 + 1.0*x_2*x_5'];[4.1020767071492615e-30, 5.5220263365470826e-30];[98.675, 98.6];[86.72, 89.04];[31.44, 51.84];[2746, 1770];['seed_73', 'seed_50'];30_30_1250_4000_0.05_0.4_0.1
30;30;2500;2000;0.05;0.3;0.05;3;[True, True, True];['I.11.19', 'I.11.19', 'I.11.19'];['x_0*x_3 + x_1*x_4 + 0.99999999999999999*x_2*x_5', '(x_4 + (x_1 + x_3)*(x_2*x_5 + x_3*(x_0 - x_4)))/(x_1 + x_3)', 'x_0*x_3 + x_1*x_4 + x_2*x_5'];[5.5220263365470826e-30, 7.162857019406787e-30, 4.67005655890839e-30];[97.85, 97.45, 97.85];[82.2, 83.52, 82.88];[46.08, 38.56, 58.96];[795, 1843, 1018];['seed_68', 'seed_60', 'seed_71'];30_30_2500_2000_0.05_0.3_0.05
40;40;50;100000;0.05;0.1;0.1;2;[True, True];['I.11.19', 'I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5', '(x_2*(x_0*x_3 + x_4*(x_1 + 1.6510022855773808e-16*x_2)) + x_5)/x_2'];[6.090006188306212e-30, 5.017155357205635e-30];[99.955, 99.911];[100.0, 100.0];[80.0, 76.0];[2599, 48673];['seed_53', 'seed_59'];40_40_50_100000_0.05_0.1_0.1
40;40;50;100000;0.05;0.3;0.15;3;[True, True, True];['I.11.19', 'I.11.19', 'I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5', '1.0*x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + 1.0*x_2*x_5'];[6.026897315888529e-30, 5.1433731020409966e-30, 5.1433731020409966e-30];[99.932, 99.918, 99.895];[98.0, 98.0, 100.0];[74.0, 78.0, 98.0];[28702, 11513, 84131];['seed_55', 'seed_61', 'seed_48'];40_40_50_100000_0.05_0.3_0.15
40;40;50;100000;0.09;0.3;0.5;2;[True, True];['I.11.19', 'I.11.19'];['x_0*x_3 + x_1*x_4 + x_5*(x_2 - 2.33486982377251e-16)', 'x_0*x_3 + x_1*x_4 + x_2*x_5'];[4.890937612370273e-30, 0.0];[99.914, 99.962];[98.0, 100.0];[66.0, 88.0];[93705, 3635];['seed_45', 'seed_36'];40_40_50_100000_0.09_0.3_0.5
40;40;150;33333;0.09;0.7;0.15;1;[True];['I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5'];[7.793945743583597e-30];[99.8649986499865];[99.33];[56.0];[27837];['seed_71'];40_40_150_33333_0.09_0.7_0.15
40;40;250;20000;0.05;0.5;0.15;1;[True];['I.11.19'];['x_0*(x_1 + x_3) + x_2*x_5 - (x_0 - x_4)*(x_1 - 4.669739647545019e-16)'];[5.5220263365470826e-30];[99.6];[95.2];[81.2];[2372];['seed_58'];40_40_250_20000_0.05_0.5_0.15
40;40;1250;4000;0.05;0.5;0.2;1;[True];['I.11.19'];['x_0*x_3 + x_1*(x_2 + x_4) - (x_1 - x_5)*(x_2 + 4.669739647545019e-16)'];[7.194411455615627e-30];[98.725];[91.12];[55.28];[1638];['seed_49'];40_40_1250_4000_0.05_0.5_0.2
50;50;150;33333;0.05;0.1;0.2;2;[True, True];['I.11.19', 'I.11.19'];['x_0*x_3 + x_1*x_4 + 1.0*x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5'];[5.1433731020409966e-30, 5.1433731020409966e-30];[99.7749977499775, 99.82299822998228];[98.0, 98.67];[65.33, 32.67];[7913, 2512];['seed_65', 'seed_40'];50_50_150_33333_0.05_0.1_0.2
50;50;250;20000;0.05;0.2;0.2;2;[True, True];['I.11.19', 'I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_5*(x_2 - 2.33486982377251e-16)'];[5.5220263365470826e-30, 4.890937612370273e-30];[99.76, 99.655];[97.2, 98.0];[45.2, 28.4];[4267, 3756];['seed_57', 'seed_33'];50_50_250_20000_0.05_0.2_0.2
50;50;250;20000;0.07;0.2;0.05;2;[True, True];['I.11.19', 'I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5'];[5.5220263365470826e-30, 4.890937612370273e-30];[99.49, 99.795];[96.4, 97.2];[42.8, 63.2];[11216, 5520];['seed_56', 'seed_39'];50_50_250_20000_0.07_0.2_0.05
100;100;250;20000;0.05;0.1;0.1;1;[True];['I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5'];[5.1433731020409966e-30];[99.815];[99.2];[54.0];[2828];['seed_46'];100_100_250_20000_0.05_0.1_0.1
